CLUSTERID1,CLUSTERID2,ComponentIndex,Cosine,DeltaMZ
14913,15143,466,0.9322,0
14992,15143,466,0.9783,0
15061,15143,466,0.9676,0
15143,15182,466,0.9401,14.016
15143,15211,466,0.9744,0
15143,15253,466,0.9694,0
15143,15314,466,0.9572,0
15143,15315,466,0.9259,14.016
14210,14563,466,0.9045,0
14210,14743,466,0.9195,0
14210,14852,466,0.9303,0
14210,14940,466,0.9175,0
14210,15001,466,0.9154,0
14210,15134,466,0.9018,0
14210,15191,466,0.904,0
14242,14852,466,0.8985,-14.016
14563,14852,466,0.9123,0
14743,14852,466,0.9196,0
14852,14940,466,0.9231,0
14852,15001,466,0.9277,0
14852,15021,466,0.8832,14.016
14852,15134,466,0.9042,0
14852,15191,466,0.9133,0
14242,15191,466,0.8883,-14.016
14563,15191,466,0.8729,0
14743,15191,466,0.9152,0
14940,15191,466,0.9214,0
15001,15191,466,0.9063,0
15134,15191,466,0.9206,0
14447,14834,466,0.908,0
14375,14716,466,0.9285,0
14375,14913,466,0.9498,0
14375,15021,466,0.8966,-14.016
14250,14698,466,0.973,0
14250,14716,466,0.9359,-14.016
14250,14992,466,0.9399,-14.016
14250,15061,466,0.9428,-14.016
14250,15182,466,0.974,0
14250,15211,466,0.9365,-14.016
14250,15253,466,0.9416,-14.016
14250,15315,466,0.9645,0
14250,15351,466,0.9529,0
14242,14834,466,0.9079,0
14639,14834,466,0.8958,0
14834,14932,466,0.9157,0
14834,15213,466,0.9136,0
14698,15182,466,0.978,0
14992,15182,466,0.9339,14.016
15061,15182,466,0.9394,14.016
15182,15211,466,0.935,-14.016
15182,15253,466,0.9323,-14.016
15182,15315,466,0.9758,0
15182,15351,466,0.9607,0
14563,15134,466,0.8831,0
14743,15134,466,0.9166,0
14940,15134,466,0.9088,0
15001,15134,466,0.8981,0
14242,14639,466,0.9345,0
14639,14932,466,0.9351,0
14639,15021,466,0.9037,0
14639,15137,466,0.9259,0
14639,15213,466,0.9255,0
14716,14913,466,0.9503,0
14716,14992,466,0.9671,0
14716,15061,466,0.9694,0
14716,15211,466,0.9618,0
14716,15253,466,0.9628,0
14716,15314,466,0.9542,0
14913,14992,466,0.94,0
14913,15061,466,0.933,0
14913,15253,466,0.9307,0
14913,15314,466,0.9189,0
14992,15061,466,0.9681,0
14992,15211,466,0.9692,0
14992,15253,466,0.9672,0
14992,15314,466,0.952,0
14992,15315,466,0.9271,14.016
14563,15001,466,0.8942,0
14743,15001,466,0.9135,0
14940,15001,466,0.9309,0
15061,15211,466,0.967,0
15061,15253,466,0.965,0
15061,15314,466,0.9562,0
15061,15315,466,0.9291,14.016
14698,15351,466,0.9534,0
15315,15351,466,0.9742,0
14242,14932,466,0.9489,0
14932,15021,466,0.9164,0
14932,15137,466,0.9538,0
14932,15213,466,0.957,0
14242,15213,466,0.9418,0
15021,15213,466,0.9074,0
15137,15213,466,0.9412,0
14698,15315,466,0.9678,0
15211,15315,466,0.9342,14.016
15253,15315,466,0.9268,14.016
14698,15211,466,0.926,-14.016
14242,15021,466,0.9202,0
14242,15137,466,0.9393,0
14743,14940,466,0.9304,0
14940,15021,466,0.8906,14.016
15211,15314,466,0.9567,0
15253,15314,466,0.9559,0
15021,15137,466,0.9094,0
14563,14743,466,0.9001,0
15211,15253,466,0.9677,0
9893,9896,471,0.7654,-32.026
2609,2671,472,0.7166,-324.111
2652,2671,472,0.9126,261.118
2655,2671,472,0.8876,1.003
2661,2671,472,0.9379,260.116
2671,2699,472,0.9115,260.116
2671,2703,472,0.7657,520.233
2652,2655,472,0.8906,260.115
2655,2661,472,0.8686,-259.113
2655,2699,472,0.8458,261.118
2655,2703,472,0.7389,521.235
2609,2699,472,0.7516,-63.995
2652,2699,472,0.8489,521.234
2661,2699,472,0.8768,520.231
2699,2703,472,0.8662,260.117
2699,2709,472,0.7397,441.252
2661,2703,472,0.7223,780.348
2609,2661,472,0.7258,-584.227
2652,2661,472,0.8995,1.002
2609,2709,472,0.8729,377.256
10676,12309,474,0.7605,15.995
12155,12309,474,0.8527,176.106
12183,12309,474,0.9217,132.079
12199,12309,474,0.9449,88.053
12280,12309,474,0.9466,44.026
12309,12335,474,0.9167,44.026
12309,13708,474,0.7778,-114.068
12309,13733,474,0.7311,-70.041
12309,13753,474,0.8307,-26.016
12309,13779,474,0.8498,18.01
12155,13708,474,0.7344,62.037
12183,13708,474,0.7338,18.011
12199,13708,474,0.7566,-26.015
12280,13708,474,0.7572,-70.042
12335,13708,474,0.7711,-158.094
13708,13733,474,0.7532,44.027
13708,13753,474,0.8139,88.052
13708,13779,474,0.8197,132.079
12155,13753,474,0.7657,150.09
12183,13753,474,0.7964,106.064
12199,13753,474,0.8056,62.037
12280,13753,474,0.8316,18.011
12335,13753,474,0.8468,-70.042
13733,13753,474,0.7547,44.026
13753,13779,474,0.8494,44.026
12155,12335,474,0.8226,220.131
12183,12335,474,0.8536,176.105
12199,12335,474,0.8746,132.079
12280,12335,474,0.8807,88.052
12335,13733,474,0.711,-114.067
12335,13779,474,0.8357,-26.016
12155,13779,474,0.7794,194.116
12183,13779,474,0.7784,150.09
12199,13779,474,0.8137,106.063
12280,13779,474,0.8287,62.037
13733,13779,474,0.7824,88.052
12155,13733,474,0.7297,106.064
12199,13733,474,0.7068,18.011
12155,12183,474,0.8398,44.026
12155,12199,474,0.8281,88.053
12155,12280,474,0.8138,132.079
12183,12280,474,0.9241,88.053
12199,12280,474,0.9409,44.026
12183,12199,474,0.9309,44.026
10047,10339,475,0.75,-23.961
6936,8281,480,0.8754,0
7891,8537,481,0.7207,2.016
9868,10560,484,0.9173,-103.993
8343,8764,484,0.9108,-14.016
8343,9868,484,0.9123,30.01
3205,4287,485,0.7731,-14.016
3684,4287,485,0.848,0
3955,4287,485,0.7288,13.98
4283,4287,485,0.8355,-18.01
4287,4310,485,0.7353,-33.984
4287,5226,485,0.7135,-27.995
4287,6206,485,0.8885,-42.011
4287,7669,485,0.8748,-56.026
4287,8746,485,0.8125,-70.042
5185,6183,485,0.8825,-14.016
5185,7673,485,0.8883,-28.032
2290,4283,485,0.8406,-28.032
3206,4283,485,0.7115,-14.016
3684,4283,485,0.7347,18.01
4283,5096,485,0.8607,-33.984
4283,6206,485,0.7155,-60.021
4283,7669,485,0.7152,-74.037
3684,8746,485,0.725,-70.042
3955,8746,485,0.7386,-56.063
5226,8746,485,0.763,-42.047
6183,8746,485,0.7216,-46.042
6206,8746,485,0.8878,-28.031
7669,8746,485,0.9022,-14.016
7673,8746,485,0.7727,-32.026
7998,8746,485,0.7567,19.968
2628,3205,485,0.7015,0
5226,7673,485,0.7719,-10.021
6183,7673,485,0.9412,-14.016
6206,7673,485,0.7337,3.995
7669,7673,485,0.7784,18.011
3205,3955,485,0.7397,-27.996
3955,5226,485,0.9097,-14.016
3955,6206,485,0.8331,-28.031
3955,6828,485,0.7718,-62.016
3955,7669,485,0.809,-42.047
3955,7998,485,0.7401,-76.031
3205,5226,485,0.7272,-42.011
2290,5096,485,0.7707,-62.016
3684,6206,485,0.8056,-42.011
3684,7669,485,0.788,-56.027
5226,6183,485,0.7481,3.995
5226,7669,485,0.8852,-28.031
6206,7669,485,0.9459,-14.015
7669,7998,485,0.7795,-33.984
5226,7998,485,0.7509,-62.016
6828,7998,485,0.7821,-14.015
5226,6206,485,0.8165,-14.016
6206,6828,485,0.8217,-33.984
5226,6828,485,0.76,-48
14519,14882,487,0.9689,0
14690,14882,487,0.9745,0
14882,14994,487,0.9643,0
14882,15094,487,0.9762,0
14882,15153,487,0.9714,0
14882,15225,487,0.9782,0
14882,15272,487,0.974,0
14882,15338,487,0.9702,0
14882,15362,487,0.9742,0
14882,15380,487,0.98,0
14519,15272,487,0.9518,0
14690,15272,487,0.9715,0
14994,15272,487,0.9526,0
15094,15272,487,0.9769,0
15153,15272,487,0.9639,0
15225,15272,487,0.9776,0
15272,15338,487,0.9733,0
15272,15362,487,0.9696,0
15272,15380,487,0.9749,0
14519,14690,487,0.9594,0
14519,14994,487,0.9763,0
14519,15094,487,0.9553,0
14519,15153,487,0.9624,0
14519,15225,487,0.965,0
14519,15338,487,0.9558,0
14519,15362,487,0.9748,0
14519,15380,487,0.9662,0
14690,14994,487,0.9554,0
14994,15094,487,0.9594,0
14994,15153,487,0.9555,0
14994,15225,487,0.9671,0
14994,15338,487,0.9625,0
14994,15362,487,0.9765,0
14994,15380,487,0.9683,0
14690,15094,487,0.9683,0
15094,15153,487,0.969,0
15094,15225,487,0.9766,0
15094,15338,487,0.9798,0
15094,15362,487,0.969,0
15094,15380,487,0.9786,0
14690,15153,487,0.9729,0
14690,15225,487,0.97,0
14690,15338,487,0.9688,0
14690,15362,487,0.9671,0
14690,15380,487,0.9755,0
15153,15362,487,0.964,0
15225,15362,487,0.9768,0
15338,15362,487,0.9664,0
15362,15380,487,0.9772,0
15153,15380,487,0.9727,0
15225,15380,487,0.9804,0
15338,15380,487,0.9784,0
15153,15225,487,0.967,0
15153,15338,487,0.9641,0
15225,15338,487,0.9756,0
8998,9487,488,0.8148,-10.02
9487,10874,488,0.837,26.015
9487,10882,488,0.8963,0
10874,10882,488,0.856,-26.016
8998,10874,488,0.8375,15.995
1656,2134,492,0.8499,-33.985
10609,10656,493,0.8554,-13.979
10656,11179,493,0.9194,15.995
9473,11175,493,0.8726,162.036
9473,11179,493,0.8905,15.996
10609,11179,493,0.8906,2.016
11175,11179,493,0.9144,-146.04
15512,15526,494,0.8406,-203.962
15517,15526,494,0.9143,-135.975
15526,15543,494,0.9482,-67.988
15512,15541,494,0.7866,-339.938
15517,15541,494,0.8823,-271.95
15519,15541,494,0.8894,-203.963
15541,15543,494,0.9181,67.988
15490,15512,494,0.9136,-135.975
15512,15517,494,0.9525,-67.987
15512,15519,494,0.9113,-135.975
15512,15543,494,0.8352,-271.95
15122,15172,494,0.9734,0
15172,15270,494,0.9732,0
15172,15335,494,0.9747,0
15172,15374,494,0.9716,0
15172,15490,494,0.9671,0
15122,15270,494,0.9792,0
15270,15335,494,0.9789,0
15270,15374,494,0.9736,0
15270,15470,494,0.9328,67.988
15270,15490,494,0.9736,0
15122,15335,494,0.9775,0
15335,15374,494,0.9821,0
15335,15470,494,0.9372,67.988
15335,15490,494,0.9834,0
15335,15517,494,0.8406,-203.962
15374,15490,494,0.9764,0
15517,15543,494,0.9002,-203.963
15490,15517,494,0.854,-203.962
6186,6522,495,0.7552,26.954
6505,6522,495,0.9504,-1
6522,7398,495,0.9175,37.026
6522,7421,495,0.9258,36.019
6522,7538,495,0.8354,32.992
6522,7584,495,0.8096,31.993
6522,7722,495,0.8117,19.016
6505,7421,495,0.915,35.019
7398,7421,495,0.9462,-1.007
7421,7538,495,0.7929,-3.027
7421,7584,495,0.7542,-4.026
7421,7722,495,0.7576,-17.004
6186,6505,495,0.7665,27.954
6186,7398,495,0.7497,63.98
6505,7584,495,0.784,30.993
7538,7584,495,0.9047,-0.999
7584,7722,495,0.8894,-12.978
6505,7538,495,0.8367,31.992
7398,7538,495,0.7815,-4.034
7538,7722,495,0.9024,-13.976
6505,7398,495,0.9128,36.026
10744,11774,498,0.8495,0
11025,11774,498,0.8949,0
11774,13393,498,0.8413,0
10135,11774,498,0.8783,0
10744,11025,498,0.8601,0
10744,13393,498,0.8657,0
10135,10744,498,0.8702,0
11025,13393,498,0.8644,0.001
10135,11025,498,0.9038,0
10135,13393,498,0.8414,0
1759,2242,499,0.8382,-14.016
1759,2822,499,0.8326,-48
2242,2822,499,0.8631,-33.984
8288,8345,500,0.9665,1.003
8288,8430,500,0.9782,-1.003
6451,8288,500,0.9649,19.012
6479,8288,500,0.9477,17.007
7025,8288,500,0.9691,2.012
7537,8288,500,0.9567,3.018
7540,8288,500,0.9545,1.012
6451,7540,500,0.933,18
6479,7540,500,0.9645,15.995
7025,7540,500,0.965,1
7537,7540,500,0.9358,2.006
7540,8345,500,0.967,2.015
7540,8430,500,0.9365,0.009
6451,7025,500,0.9549,17
6479,7025,500,0.9423,14.995
7025,7537,500,0.961,-1.005
7025,8345,500,0.9452,3.015
7025,8430,500,0.966,1.009
6451,7537,500,0.9586,15.995
7537,8430,500,0.9662,2.015
8345,8430,500,0.9361,-2.006
6451,8345,500,0.9277,20.015
6451,8430,500,0.9691,18.009
6479,8430,500,0.9327,16.004
6451,6479,500,0.932,2.005
5245,5300,501,0.8768,-0.06
5245,6260,501,0.7977,-96.081
5300,6260,501,0.8774,-96.021
15750,15998,502,0.7715,-0.017
15772,15998,502,0.7616,0
2177,15772,502,0.7209,-0.017
15750,15772,502,0.8253,-0.017
2177,15750,502,0.8062,0
6635,6996,503,0.9329,0.001
6644,6996,503,0.7691,42.011
6996,9049,503,0.9421,-0.001
6635,6644,503,0.8123,-42.011
6635,9049,503,0.9411,0
6644,9049,503,0.7757,42.01
6378,9121,504,0.9034,-14.016
1905,1907,505,0.826,0.01
11580,11905,506,0.8803,-24.037
11580,11912,506,0.858,-42.047
11580,12188,506,0.8813,-14.016
11580,12307,506,0.8524,3.995
11580,12763,506,0.9041,-28.032
11580,12765,506,0.8659,-10.021
11905,11912,506,0.8773,-18.011
11912,12109,506,0.8384,-14.016
11912,12188,506,0.8592,28.031
11912,12307,506,0.8419,46.042
11912,12763,506,0.8656,14.016
11912,12765,506,0.8441,32.026
11905,12110,506,0.9462,-14.016
12109,12110,506,0.9331,18.011
12110,13726,506,0.8761,0.001
11905,12763,506,0.9387,-3.995
12000,12763,506,0.751,69.021
12188,12763,506,0.9262,-14.016
12307,12763,506,0.889,-32.026
12763,12765,506,0.9619,18.011
11577,11586,506,0.7609,18.01
11577,11999,506,0.9424,-14.016
11577,12000,506,0.7737,3.995
11905,12188,506,0.8827,10.021
11905,12307,506,0.9316,28.031
11905,12765,506,0.941,14.016
11905,13726,506,0.8177,-14.015
12188,12307,506,0.8993,18.011
12188,12765,506,0.8635,3.995
12109,13726,506,0.8321,18.012
11586,11999,506,0.7444,-32.026
11999,12000,506,0.8125,18.011
11586,12000,506,0.9583,-14.015
12307,12765,506,0.9372,-14.016
8693,8975,507,0.951,-0.021
7462,8693,507,0.8818,0.021
7918,8693,507,0.9306,0.021
7462,8975,507,0.9457,0
7918,8975,507,0.9673,0
7462,7918,507,0.9422,0
3762,5405,509,0.8329,-53.972
2800,3323,510,0.8702,-126.032
2800,5562,510,0.8073,-67.988
5044,5562,510,0.8858,0
2800,5044,510,0.8497,-67.988
9080,10564,511,0.9304,-67.988
1053,1683,514,0.809,-56.062
1127,1683,514,0.8068,29.974
1683,2174,514,0.8613,-14.016
1683,2600,514,0.8623,-48
2174,2600,514,0.8856,-33.984
1127,2600,514,0.8069,-18.026
1127,2174,514,0.898,15.958
1377,2282,515,0.7146,-0.036
4597,4605,516,0.7129,-0.001
12607,13160,517,0.9282,-1.013
12607,13763,517,0.9294,1.003
13763,14291,517,0.9435,0
13991,14291,517,0.8483,-19.014
4192,4611,519,0.8236,1.995
4539,4611,519,0.8989,0.006
5800,7662,522,0.8442,-53.971
6841,7662,522,0.8253,98.975
7662,7697,522,0.8666,30.01
6634,9073,523,0.8585,0
10230,10382,525,0.8157,-247.093
6244,7230,527,0.9483,0
3247,4494,528,0.9562,-67.987
3247,5965,528,0.9235,-30.011
3247,5969,528,0.9217,-31.014
5965,5969,528,0.9379,-1.004
4176,4181,528,0.9597,1.003
4181,4210,528,0.951,1.003
4181,5965,528,0.9229,15.019
4210,5965,528,0.9282,14.016
4176,4210,528,0.9378,2.006
1058,1070,529,0.7173,-0.023
6494,7485,530,0.9789,0
8401,9399,530,0.7311,-0.036
7485,8401,530,0.8261,0
10721,10742,532,0.9191,-2.006
10722,10742,532,0.7966,46.042
10729,10742,532,0.9369,-1.003
10720,10721,532,0.9479,46.042
10720,10722,532,0.863,-2.006
10720,10728,532,0.9084,-1.003
10722,10728,532,0.9031,1.003
10728,10729,532,0.8929,46.042
10721,10729,532,0.9599,-1.003
2427,5918,533,0.9669,-13.979
5336,5918,533,0.9813,0
5615,5918,533,0.9738,0
5918,6683,533,0.9827,0
5918,7070,533,0.9795,0
5918,7843,533,0.979,0
5918,9301,533,0.9691,0
2427,5336,533,0.9617,-13.979
5336,5615,533,0.9706,0
5336,6683,533,0.9758,0
5336,7070,533,0.9759,0
5336,7843,533,0.973,0
5336,9301,533,0.9648,0
2427,7070,533,0.9769,-13.979
5615,7070,533,0.99,0
6683,7070,533,0.9793,0
7070,7843,533,0.9708,0
7070,8702,533,0.9658,0
7070,9301,533,0.9636,0
2427,5615,533,0.9679,-13.979
5615,6683,533,0.9723,0
5615,7843,533,0.9665,0
8702,9301,533,0.9719,0
6683,9301,533,0.9623,0
7843,9301,533,0.9731,0
2427,6683,533,0.9632,-13.979
6683,8702,533,0.9625,0
7843,8702,533,0.9642,0
6683,7843,533,0.9707,0
3348,3361,534,0.8878,46.075
2506,3361,534,0.8808,0
3316,3361,534,0.8842,0.09
12094,12330,535,0.702,-58.041
12190,12330,535,0.7228,44.029
12330,12635,535,0.851,-102.07
12094,12635,535,0.7469,-160.111
12190,12635,535,0.8108,-58.042
13110,13385,536,0.8384,15.995
5704,5749,537,0.8281,0.073
10760,10900,538,0.7476,35.984
10760,11471,538,0.744,40.013
10900,11471,538,0.7203,4.029
11408,11471,538,0.7229,56.027
2406,2408,541,0.8506,1.002
2408,2469,541,0.9404,-0.01
11508,11532,542,0.7463,-552.366
12286,12361,543,0.8986,-14.016
6818,9059,544,0.8717,-67.987
4245,4630,548,0.8822,-42.054
11860,12798,550,0.9213,-14.015
12798,12804,550,0.723,-45.058
777,15613,552,0.7606,-41.027
6661,7818,553,0.9248,0
7818,7882,553,0.8081,0.011
7818,8181,553,0.9134,0
6661,7882,553,0.8151,0.011
6661,8181,553,0.9632,0
7882,8181,553,0.8023,-0.011
10731,10917,554,0.8091,-383.06
10917,11148,554,0.8802,0
13686,13790,555,0.7684,15.992
13790,14383,555,0.824,-2.015
13790,14637,555,0.7748,-16.031
14383,14637,555,0.8557,-14.016
14383,14763,555,0.7841,136.015
13686,14383,555,0.807,13.977
5970,10622,556,0.7752,34.006
10569,10622,556,0.855,-0.026
10622,10672,556,0.7953,-450.26
10569,10672,556,0.7969,-450.286
3081,3117,557,0.7515,-43.972
3081,3129,557,0.7113,184.121
3117,3129,557,0.8209,228.093
9439,10243,565,0.8739,-67.987
10119,10123,566,0.8016,2
9333,10154,566,0.7201,14.016
10123,10154,566,0.7702,82.003
5511,6193,566,0.839,15.995
5511,6801,566,0.7291,-85.086
9333,10123,566,0.8141,-67.987
10123,10671,566,0.7769,116.037
10123,13372,566,0.7501,86.081
5349,6193,566,0.9353,14.016
6193,6203,566,0.9669,-41.027
6193,6801,566,0.8081,-101.081
6193,9079,566,0.7728,-169.068
6193,11023,566,0.7005,-116.975
10671,11023,566,0.735,84.065
9079,10671,566,0.7262,-31.972
9744,11023,566,0.8279,116.037
6801,9079,566,0.7936,-67.987
9093,9744,566,0.8679,-67.988
2292,3035,567,0.7293,-14.016
2546,3035,567,0.7284,12
2877,3035,567,0.7612,42.011
3035,3059,567,0.8118,41.026
3035,3745,567,0.7644,-26.015
3035,4044,567,0.7449,-26.015
3059,4070,567,0.7625,-26.015
3719,4070,567,0.7754,0
3745,4070,567,0.7913,41.027
4044,4070,567,0.7895,41.027
2546,4044,567,0.7858,-14.016
2877,4044,567,0.8205,15.995
3745,4044,567,0.8529,0
2189,2546,567,0.773,-26.015
2292,2546,567,0.7605,-26.015
2546,2877,567,0.7815,-30.011
2546,3745,567,0.8029,-14.016
1867,2546,567,0.7078,-28.031
3675,3719,567,0.7566,0.055
1643,3719,567,0.7344,-56.062
2292,2877,567,0.7411,-56.026
2877,3745,567,0.8859,15.995
2189,2292,567,0.7102,0
2292,3745,567,0.7227,-40.031
4120,4421,568,0.8371,0
4133,4421,568,0.7911,315.103
4120,4133,568,0.9055,-315.103
15452,15465,569,0.8792,88.052
15461,15465,569,0.96,44.026
15465,15522,569,0.9225,44.026
15452,15461,569,0.8878,44.026
15461,15522,569,0.9415,88.053
15452,15522,569,0.865,132.079
8930,11769,572,0.7097,192.031
10949,14431,572,0.8564,100.875
10949,11336,572,0.8587,-31.972
10949,11769,572,0.7888,236.073
11967,13510,575,0.8589,32.026
14428,14638,576,0.9637,-63.945
14530,14638,576,0.9639,-31.972
10509,14638,576,0.9693,-290.138
10916,14638,576,0.9651,-258.166
10315,10509,576,0.9739,65.941
10509,10755,576,0.9901,-295.096
10509,10871,576,0.9788,-327.068
10509,10916,576,0.9799,-31.972
10509,14428,576,0.9875,-226.193
10509,14530,576,0.9913,-258.165
9104,10509,576,0.9882,30.011
9760,10509,576,0.9816,112.016
10099,10509,576,0.9739,143.988
10315,10460,576,0.9639,0
10315,10916,576,0.9641,33.969
10315,14428,576,0.9694,-160.252
10315,14530,576,0.9669,-192.224
9104,10315,576,0.967,-35.93
9760,10315,576,0.9678,46.075
9104,9760,576,0.9805,-82.005
9760,10099,576,0.9698,-31.972
9760,10755,576,0.9842,-183.08
9760,10871,576,0.9726,-215.052
9760,10916,576,0.9743,80.044
9760,11011,576,0.9659,-215.051
9760,14428,576,0.9813,-114.177
9760,14530,576,0.974,-146.149
9104,10099,576,0.965,-113.977
10099,10199,576,0.9728,-0.038
10099,10755,576,0.9696,-151.108
10099,10916,576,0.9675,112.016
10099,14428,576,0.9664,-82.205
10099,14530,576,0.9696,-114.177
10755,10871,576,0.9831,-31.972
10871,10916,576,0.9625,295.096
10871,11322,576,0.9872,-31.972
10871,14428,576,0.9788,100.875
10871,14530,576,0.9747,68.903
9104,10871,576,0.9776,-297.057
9104,10755,576,0.987,-265.085
9104,10916,576,0.9719,-1.961
9104,11011,576,0.9674,-297.057
9104,14428,576,0.9847,-196.182
9104,14530,576,0.9813,-228.155
10755,10916,576,0.9739,263.124
10755,11011,576,0.9718,-31.971
10755,11322,576,0.9696,-63.944
10755,14428,576,0.9904,68.903
10755,14530,576,0.9878,36.931
14428,14530,576,0.9853,-31.972
10916,14428,576,0.9725,-194.221
11322,11888,576,0.9685,-31.972
10916,14530,576,0.9738,-226.193
9262,9700,577,0.9271,0
9262,10898,577,0.9359,0
9700,10898,577,0.9341,0
9901,9902,578,0.9187,-32.026
9901,9934,578,0.7968,39.011
9913,9934,578,0.9278,32.026
8927,9902,578,0.8479,-53.972
9902,9913,578,0.7807,39.011
10161,13846,581,0.8867,-305.161
8714,13846,581,0.8796,28.854
9395,13846,581,0.8822,-305.161
9753,13846,581,0.8938,-305.161
9754,13846,581,0.8698,-209.245
13846,14045,581,0.8773,-31.972
6319,13846,581,0.9592,-182.205
7162,13846,581,0.9085,-114.178
7781,13846,581,0.9148,-164.211
7844,13846,581,0.8926,-305.161
8513,9753,581,0.8045,302.042
7844,8513,581,0.8112,-302.042
8714,14045,581,0.8488,-3.119
9395,14045,581,0.8164,-337.133
9754,14045,581,0.8489,-241.217
6319,14045,581,0.8522,-214.177
7162,14045,581,0.8334,-146.15
7781,14045,581,0.9131,-196.183
6319,7162,581,0.8955,-68.027
7162,7781,581,0.8749,50.033
7162,7844,581,0.8318,190.983
7162,8714,581,0.841,-143.031
7162,9395,581,0.813,190.983
7162,9753,581,0.8251,190.983
7162,10161,581,0.8313,190.983
8714,9395,581,0.8552,334.015
8714,9753,581,0.8555,334.015
8714,9754,581,0.8716,238.098
8714,10161,581,0.8486,334.015
6319,8714,581,0.8744,-211.058
7781,8714,581,0.9064,-193.064
7844,8714,581,0.8574,-334.015
6017,6401,581,0.8989,-31.973
6319,7781,581,0.9101,-17.994
7781,7844,581,0.8667,140.95
7781,9395,581,0.8595,140.95
7781,9753,581,0.8657,140.95
7781,9754,581,0.8739,45.034
7781,10161,581,0.8645,140.95
6319,7844,581,0.9118,122.957
7844,9395,581,0.9591,0
7844,9753,581,0.9609,0
7844,9754,581,0.8491,-95.916
7844,10161,581,0.9566,0
9395,9753,581,0.9582,0
9395,9754,581,0.8465,-95.916
9395,10161,581,0.9582,0
6319,9395,581,0.9005,122.956
6401,7471,581,0.8908,-67.987
7327,7471,581,0.8705,14.016
7471,7494,581,0.923,343.043
9753,9754,581,0.8482,-95.916
9754,10161,581,0.8451,95.916
6319,9754,581,0.8509,27.04
7494,9754,581,0.8012,-22.942
6401,7327,581,0.8519,-82.004
6691,7327,581,0.926,-31.973
6401,7494,581,0.8022,275.055
9753,10161,581,0.9575,0
